,ABBV,AXP,BAC,BLK,COF,CVX,GS,HAL,JNJ,JPM,MA,MRK,MS,PFE,SLB,TROW,USB,V,WFC,XOM
2024-10-30,0.4734135086231503,0.10163321790624753,0.6132880380995974,-0.2973309038634567,0.10477090329918229,-1.1683179991847197,0.4720667245528806,0.23167111354105913,-1.2105864405515405,0.0,0.9660115665853745,-0.37459049743496836,-0.1689379103030208,0.6085411360842298,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31,-0.14408237218965378,-0.45272978885510196,-0.5661120351688584,-0.2973309038634567,0.7664818715045446,0.33380514262420635,-0.6035283440486198,0.04877286600864389,-0.729558715829074,1.9202864359135805,-0.23524634004928868,-0.950883570411844,-0.6296776656748951,0.6907764247442608,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,-0.45283031259605583,0.655996224667597,0.37740802344590624,-0.031064422791704543,1.7590483238125882,-0.6676102852484109,-0.6035283440486198,0.04877286600864389,-1.2105864405515405,0.8229799011058202,0.6656970899267086,1.3542887214956587,-0.1689379103030208,0.7730117134042919,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,-0.45283031259605583,0.10163321790624753,-0.3302320205151673,-0.2973309038634567,-0.7223678069575207,-0.6676102852484109,-0.6035283440486198,0.5974676086058895,0.23249673361585932,0.27432663370194005,0.06506813660937709,-0.950883570411844,-0.6296776656748951,0.8552470020643229,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05,-0.45283031259605583,-0.1755482854744272,-0.3302320205151673,-0.2973309038634567,0.7664818715045446,0.33380514262420635,-0.6035283440486198,0.04877286600864389,-0.2485309911066073,0.0,0.3653826132680429,1.9305817944725343,0.7525416004407278,0.8552470020643229,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06,-0.45283031259605583,0.3788147212869223,-0.3302320205151673,-0.2973309038634567,0.7664818715045446,0.834512856560515,-0.6035283440486198,0.04877286600864389,-0.2485309911066073,-0.5486532674038801,0.06506813660937709,0.2017025755419073,1.6740211111844765,0.8552470020643229,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07,-0.14408237218965378,-0.1755482854744272,-0.5661120351688584,-0.2973309038634567,0.7664818715045446,3.338051426242058,0.11353503501904717,0.23167111354105913,-0.2485309911066073,-0.8229799011058202,0.6656970899267086,0.2017025755419073,-0.6296776656748951,0.937482290724354,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08,-0.14408237218965378,-0.7299112922357767,0.14152800879221503,-0.2973309038634567,0.601054129453204,-0.6676102852484109,-0.6035283440486198,0.96326410367072,-0.729558715829074,-0.27432663370194005,0.9660115665853745,-0.37459049743496836,1.213281355812602,0.7730117134042919,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-11,-0.14408237218965378,0.655996224667597,-0.09435200586147613,-0.2973309038634567,0.2701986453505229,-1.1683179991847197,-0.24499665451478628,0.04877286600864389,-0.2485309911066073,-0.27432663370194005,0.06506813660937709,-0.37459049743496836,-0.6296776656748951,0.6085411360842298,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-12,0.16466556821674827,-0.1755482854744272,-0.5661120351688584,-0.2973309038634567,0.2701986453505229,-0.6676102852484109,-0.6035283440486198,0.23167111354105913,1.6755799077832592,-0.8229799011058202,-0.23524634004928868,-0.37459049743496836,-0.6296776656748951,0.7730117134042919,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13,0.7821614490295523,-0.45272978885510196,0.14152800879221503,-0.2973309038634567,-0.7223678069575207,-1.1683179991847197,-0.6035283440486198,0.04877286600864389,0.7135244583383259,-0.5486532674038801,-0.23524634004928868,-0.950883570411844,-0.1689379103030208,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14,-0.14408237218965378,-0.1755482854744272,0.6132880380995974,-0.031064422791704543,0.2701986453505229,0.834512856560515,-0.6035283440486198,0.23167111354105913,1.6755799077832592,-0.8229799011058202,0.6656970899267086,0.2017025755419073,-0.6296776656748951,0.937482290724354,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15,0.16466556821674827,1.2103592314289464,-0.09435200586147613,-5.6226605252985,0.9319096135558852,-0.6676102852484109,-0.6035283440486198,0.23167111354105913,2.6376353572281923,-0.27432663370194005,0.9660115665853745,0.2017025755419073,0.7525416004407278,0.937482290724354,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,-0.14408237218965378,-0.45272978885510196,0.14152800879221503,-0.031064422791704543,1.097337355607226,-0.1669025713121023,-0.24499665451478628,0.41456936107347436,1.1945521830607926,1.6459598022116404,0.3653826132680429,-0.950883570411844,-0.6296776656748951,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,0.16466556821674827,-0.1755482854744272,0.14152800879221503,-0.031064422791704543,-0.22608458080349889,1.3352205704968236,-0.24499665451478628,0.41456936107347436,0.23249673361585932,0.27432663370194005,-1.7368187233426176,0.777995648518783,-0.6296776656748951,0.5263058474241987,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,-0.45283031259605583,0.3788147212869223,0.37740802344590624,-0.2973309038634567,0.10477090329918229,1.3352205704968236,-0.24499665451478628,0.5974676086058895,0.23249673361585932,-0.8229799011058202,-0.5355608167079545,-0.37459049743496836,-0.1689379103030208,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21,-0.14408237218965378,1.2103592314289464,-0.09435200586147613,-0.2973309038634567,0.7664818715045446,0.33380514262420635,-0.24499665451478628,0.04877286600864389,1.6755799077832592,0.5486532674038801,-0.23524634004928868,-0.37459049743496836,-0.1689379103030208,0.7730117134042919,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22,0.16466556821674827,1.764722238190296,0.14152800879221503,-0.031064422791704543,0.601054129453204,-0.1669025713121023,-0.24499665451478628,0.23167111354105913,0.7135244583383259,0.8229799011058202,0.3653826132680429,-0.950883570411844,0.29180184506885354,1.1841881567044472,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25,-0.45283031259605583,-0.45272978885510196,-0.5661120351688584,-0.031064422791704543,-1.384078775162883,-0.6676102852484109,-0.24499665451478628,0.23167111354105913,-0.2485309911066073,-0.27432663370194005,-0.5355608167079545,-0.950883570411844,-0.6296776656748951,0.6907764247442608,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26,-0.45283031259605583,0.3788147212869223,0.37740802344590624,-0.031064422791704543,-0.06065683875215829,1.8359282844331324,-0.24499665451478628,0.23167111354105913,-0.729558715829074,-0.27432663370194005,0.6656970899267086,0.2017025755419073,2.1347608665563507,0.5263058474241987,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27,-0.14408237218965378,-0.45272978885510196,-0.3302320205151673,3.4303998311410733,-1.2186510331115423,-0.1669025713121023,-0.6035283440486198,-3.609192084639661,0.23249673361585932,0.0,0.06506813660937709,-0.37459049743496836,1.213281355812602,1.1019528680444162,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-29,-0.45283031259605583,0.655996224667597,-0.3302320205151673,1.8328009447105604,-1.2186510331115423,-0.6676102852484109,-0.24499665451478628,0.23167111354105913,-0.729558715829074,0.5486532674038801,0.06506813660937709,1.9305817944725343,-0.1689379103030208,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,0.4734135086231503,-0.1755482854744272,1.0850480674069798,1.5665344636388083,-0.8877955490088613,1.3352205704968236,-0.24499665451478628,0.23167111354105913,-0.2485309911066073,3.291919604423281,-0.23524634004928868,2.50687486744941,0.7525416004407278,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-03,-0.14408237218965378,1.2103592314289464,-0.3302320205151673,-0.2973309038634567,0.43562638740186344,-0.1669025713121023,0.11353503501904717,0.04877286600864389,0.7135244583383259,0.27432663370194005,0.3653826132680429,1.9305817944725343,-0.1689379103030208,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-04,0.16466556821674827,0.3788147212869223,0.37740802344590624,0.23520205828004762,-1.714934259265564,-0.1669025713121023,-0.24499665451478628,-3.609192084639661,0.7135244583383259,0.0,0.06506813660937709,-0.950883570411844,0.29180184506885354,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-05,0.4734135086231503,0.3788147212869223,0.37740802344590624,0.5014685393517998,-2.7075007115736076,-0.1669025713121023,0.11353503501904717,0.04877286600864389,-0.2485309911066073,0.0,0.3653826132680429,-0.950883570411844,-0.6296776656748951,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-06,-0.14408237218965378,0.10163321790624753,-0.3302320205151673,2.0990674257823128,0.43562638740186344,-0.6676102852484109,-0.6035283440486198,0.23167111354105913,-0.2485309911066073,-0.27432663370194005,0.06506813660937709,-0.37459049743496836,-0.1689379103030208,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09,0.4734135086231503,0.10163321790624753,-0.09435200586147613,0.5014685393517998,-0.06065683875215829,-0.1669025713121023,-0.6035283440486198,0.23167111354105913,-0.729558715829074,-0.27432663370194005,-0.5355608167079545,-0.37459049743496836,0.29180184506885354,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10,-0.14408237218965378,0.655996224667597,-0.5661120351688584,-0.031064422791704543,0.601054129453204,1.8359282844331324,-0.24499665451478628,0.41456936107347436,0.7135244583383259,-0.8229799011058202,0.06506813660937709,0.777995648518783,4.438459643415722,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11,0.16466556821674827,0.3788147212869223,-0.09435200586147613,-0.2973309038634567,-1.714934259265564,-0.6676102852484109,-0.6035283440486198,0.04877286600864389,-1.2105864405515405,-0.5486532674038801,-0.23524634004928868,-0.37459049743496836,-0.6296776656748951,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12,0.7821614490295523,-0.7299112922357767,0.14152800879221503,-0.2973309038634567,0.601054129453204,-1.1683179991847197,-0.6035283440486198,0.04877286600864389,-0.729558715829074,-0.5486532674038801,0.3653826132680429,-0.950883570411844,0.29180184506885354,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-13,1.0909093894359545,-0.45272978885510196,-0.09435200586147613,1.0340015014953041,-1.714934259265564,-0.1669025713121023,-0.24499665451478628,0.04877286600864389,0.23249673361585932,-0.27432663370194005,-0.23524634004928868,-0.37459049743496836,-0.6296776656748951,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,2.0171532106551604,0.3788147212869223,-0.5661120351688584,0.23520205828004762,-0.06065683875215829,-0.6676102852484109,0.11353503501904717,0.96326410367072,-1.2105864405515405,-0.8229799011058202,0.6656970899267086,-0.37459049743496836,-0.6296776656748951,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-17,1.0909093894359545,0.10163321790624753,-0.3302320205151673,-0.031064422791704543,0.7664818715045446,0.33380514262420635,-0.6035283440486198,0.04877286600864389,1.1945521830607926,-0.5486532674038801,0.06506813660937709,0.777995648518783,0.29180184506885354,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18,0.16466556821674827,0.3788147212869223,1.3209280820606708,-0.031064422791704543,1.2627650976585665,0.33380514262420635,-0.6035283440486198,0.04877286600864389,-0.729558715829074,0.27432663370194005,-0.23524634004928868,0.2017025755419073,-0.1689379103030208,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,0.16466556821674827,-0.1755482854744272,0.14152800879221503,-0.031064422791704543,0.601054129453204,-0.1669025713121023,-0.6035283440486198,0.23167111354105913,-0.2485309911066073,-0.8229799011058202,0.3653826132680429,0.2017025755419073,-0.6296776656748951,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,0.4734135086231503,0.9331777280482717,3.6797282285975825,0.23520205828004762,0.601054129453204,-0.6676102852484109,0.11353503501904717,0.7803658561383048,-1.2105864405515405,4.937879406634921,0.3653826132680429,-0.950883570411844,-0.6296776656748951,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23,0.4734135086231503,-0.1755482854744272,1.7926881113680533,-0.2973309038634567,0.10477090329918229,-0.6676102852484109,-0.24499665451478628,0.23167111354105913,-0.2485309911066073,0.5486532674038801,-6.54185034988127,-0.37459049743496836,-0.1689379103030208,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24,0.16466556821674827,0.10163321790624753,0.6132880380995974,0.23520205828004762,-2.0457897433682453,-0.6676102852484109,0.8305984140867141,0.23167111354105913,0.7135244583383259,0.27432663370194005,1.2663260432440402,2.50687486744941,0.29180184506885354,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,-0.45283031259605583,0.3788147212869223,0.8491680527532885,-0.031064422791704543,0.601054129453204,-0.6676102852484109,-0.24499665451478628,0.5974676086058895,-1.2105864405515405,0.8229799011058202,-0.23524634004928868,1.9305817944725343,0.7525416004407278,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27,-0.45283031259605583,0.10163321790624753,-5.283712328242682,-0.031064422791704543,-0.5569400649061801,-1.1683179991847197,0.11353503501904717,-3.609192084639661,0.7135244583383259,-0.27432663370194005,-0.23524634004928868,1.3542887214956587,-2.4726366871623924,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30,-6.627789120724096,-0.1755482854744272,0.14152800879221503,-0.2973309038634567,-1.0532232910602017,-0.1669025713121023,-0.24499665451478628,0.04877286600864389,3.599690806673126,-0.5486532674038801,-0.5355608167079545,-0.37459049743496836,1.6740211111844765,-1.2006352144364534,0.0,0.0,0.0,0.0,0.0,0.0
